Handwriting_Sample,Writing_Speed_wpm,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Gender,Age
sample_908.jpg,37,0.460926624,0.552157875,0.483531814,0.661267287,0.378401133,Male,38
sample_909.jpg,17,0.486240612,0.143746723,0.05027898,0.80919654,0.354278546,Female,42
sample_910.jpg,59,0.918317694,0.787135073,0.998266427,0.058126461,0.724122776,Other,37
sample_911.jpg,44,0.419228483,0.922111148,0.19896077,0.154133992,0.547200133,Other,49
sample_912.jpg,13,0.529569294,0.924543811,0.300783921,0.454438156,0.904928829,Other,23
sample_913.jpg,60,0.642093008,0.979920293,0.974666463,0.595747105,0.07603673,Male,60
sample_914.jpg,58,0.954564438,0.347821624,0.458083706,0.494616328,0.912067699,Other,19
sample_915.jpg,19,0.240208212,0.330456478,0.495373454,0.229831301,0.941347058,Other,19
sample_916.jpg,46,0.040479209,0.198301684,0.213717103,0.566729296,0.204522286,Male,27
sample_917.jpg,59,0.706301964,0.753414915,0.100917981,0.841079509,0.693037147,Other,51
sample_918.jpg,47,0.12677448,0.221972483,0.484727976,0.180690842,0.072349055,Other,19
sample_919.jpg,38,0.334472858,0.02436127,0.452019107,0.518192257,0.16321048,Female,52
sample_920.jpg,12,0.968126247,0.4518507,0.88149121,0.28905493,0.879401314,Female,21
sample_921.jpg,60,0.841735172,0.926528743,0.031902754,0.381184565,0.563801072,Female,29
sample_922.jpg,53,0.138100826,0.946745835,0.624589067,0.577092145,0.901536681,Female,18
sample_923.jpg,57,0.898700974,0.658769608,0.381171071,0.372942802,0.168465348,Male,41
sample_924.jpg,42,0.782191207,0.141357336,0.043962452,0.499450769,0.473041131,Male,20
sample_925.jpg,59,0.705637756,0.24106854,0.692602861,0.53319264,0.880393982,Other,18
sample_926.jpg,27,0.552189128,0.429540094,0.529144995,0.089547979,0.291795704,Female,25
sample_927.jpg,15,0.425319555,0.16100237,0.8325168,0.014574319,0.470812915,Female,29
sample_928.jpg,22,0.940017052,0.607902473,0.915369112,0.290453942,0.563036918,Other,22
sample_929.jpg,23,0.793288267,0.068039723,0.214387374,0.339731357,0.66971992,Other,42
sample_930.jpg,49,0.769447572,0.498957038,0.205448273,0.856849751,0.259716516,Female,31
sample_931.jpg,45,0.072982683,0.372867143,0.504127409,0.920727501,0.89632691,Female,56
sample_932.jpg,25,0.501093068,0.477802527,0.690895034,0.037110625,0.721425596,Other,45
sample_933.jpg,45,0.452203934,0.357063419,0.172626917,0.112096795,0.547447158,Other,37
sample_934.jpg,31,0.425312815,0.61451275,0.802016171,0.128387614,0.748287284,Male,44
sample_935.jpg,11,0.35501356,0.59123683,0.678775977,0.351047026,0.46952782,Other,38
sample_936.jpg,18,0.05115031,0.850446115,0.506241038,0.174368066,0.015689202,Female,60
sample_937.jpg,60,0.01436204,0.703793253,0.646360879,0.510404099,0.595201137,Male,48
sample_938.jpg,42,0.31641153,0.744558487,0.643806413,0.24062852,0.032110194,Other,21
sample_939.jpg,14,0.778358321,0.378028768,0.549853948,0.041354187,0.322335874,Other,23
sample_940.jpg,17,0.636964154,0.980001662,0.862953836,0.091936919,0.335556938,Female,35
sample_941.jpg,19,0.270382931,0.80510344,0.072244333,0.491207782,0.437422366,Other,44
sample_942.jpg,48,0.816278413,0.837285689,0.238932548,0.876065303,0.477472986,Female,30
sample_943.jpg,47,0.29470818,0.044429625,0.993409401,0.825049455,0.199014058,Other,31
sample_944.jpg,19,0.275425345,0.795026478,0.154017445,0.815888136,0.917608741,Female,19
sample_945.jpg,16,0.636865405,0.294900481,0.568912205,0.500941484,0.809569803,Other,18
sample_946.jpg,10,0.354364269,0.903675488,0.575132134,0.374905829,0.904364221,Male,56
sample_947.jpg,49,0.488995027,0.916023684,0.187269639,0.689056104,0.371454365,Other,52
sample_948.jpg,49,0.422416641,0.814628381,0.626714084,0.635475138,0.679800587,Female,26
sample_949.jpg,27,0.348767181,0.318715445,0.748676124,0.406150194,0.405831226,Female,54
sample_950.jpg,15,0.270282722,0.542290419,0.963528037,0.013588467,0.050833565,Female,43
sample_951.jpg,48,0.795459433,0.26780983,0.088044144,0.238888354,0.372442015,Other,29
sample_952.jpg,34,0.586036225,0.743910022,0.911803012,0.857051336,0.094281114,Other,28
sample_953.jpg,36,0.85611239,0.425062962,0.833587734,0.32475379,0.135721899,Other,31
sample_954.jpg,14,0.919828234,0.765213157,0.887220924,0.993882891,0.314265008,Other,49
sample_955.jpg,33,0.504852878,0.003997797,0.340512552,0.888693342,0.859289738,Male,32
sample_956.jpg,30,0.488084685,0.001537372,0.023447707,0.787570509,0.709282321,Male,39
sample_957.jpg,52,0.859358667,0.901161558,0.355363723,0.081475551,0.103211781,Male,44
sample_958.jpg,48,0.176549966,0.799623065,0.069385222,0.345152771,0.859381017,Other,35
sample_959.jpg,38,0.793099503,0.541518863,0.146830718,0.901130758,0.214925615,Other,25
sample_960.jpg,17,0.094197729,0.225061305,0.340022993,0.858353254,0.404178757,Other,46
sample_961.jpg,13,0.618015726,0.853985203,0.590249068,0.955851297,0.605088514,Female,47
sample_962.jpg,31,0.108610897,0.087610081,0.057716241,0.152892979,0.022953504,Male,20
sample_963.jpg,27,0.725553034,0.973782104,0.927358824,0.87471083,0.591055573,Other,59
sample_964.jpg,21,0.801449701,0.804489498,0.929771649,0.134684518,0.175029242,Female,48
sample_965.jpg,12,0.732662992,0.425337286,0.664851882,0.074045587,0.980914487,Male,27
sample_966.jpg,18,0.259193181,0.85147133,0.049202346,0.337657719,0.200317094,Male,19
sample_967.jpg,36,0.200206712,0.840344615,0.528432843,0.61964351,0.84468542,Female,44
sample_968.jpg,59,0.810385921,0.868206783,0.636716878,0.754219315,0.029987388,Male,40
sample_969.jpg,39,0.152064749,0.167146487,0.413542659,0.423321741,0.029288764,Other,39
sample_970.jpg,20,0.424955612,0.087983153,0.406413003,0.903044903,0.010279286,Male,59
sample_971.jpg,16,0.142327458,0.84842876,0.184338652,0.981467234,0.287092247,Other,18
sample_972.jpg,52,0.477490895,0.147162142,0.907190959,0.298136866,0.715135424,Male,53
sample_973.jpg,40,0.064438449,0.422529367,0.66676585,0.388045435,0.936330683,Male,23
sample_974.jpg,59,0.514163818,0.864079592,0.445195271,0.030800992,0.600346341,Female,53
sample_975.jpg,37,0.443523517,0.872624328,0.394310259,0.770430372,0.865270778,Male,27
sample_976.jpg,43,0.625328098,0.876128376,0.862164872,0.264683303,0.296632172,Other,56
sample_977.jpg,32,0.205990178,0.884903317,0.785634982,0.67006115,0.113574952,Male,28
sample_978.jpg,27,0.297614573,0.259380842,0.932108559,0.396635571,0.168822292,Female,51
sample_979.jpg,37,0.469820721,0.38669387,0.386893531,0.228408814,0.100958415,Female,50
sample_980.jpg,34,0.432900658,0.887335674,0.815881365,0.605154473,0.633566752,Male,28
sample_981.jpg,42,0.652245195,0.207793461,0.464332075,0.682402575,0.568102097,Female,27
sample_982.jpg,60,0.944320611,0.418039319,0.125479227,0.736151846,0.300409932,Other,26
sample_983.jpg,52,0.777660096,0.282401846,0.418617433,0.79790598,0.407553469,Other,37
sample_984.jpg,28,0.175004701,0.387123218,0.98936673,0.607616672,0.439501494,Male,52
sample_985.jpg,56,0.84876297,0.669101989,0.306468917,0.789443683,0.247161331,Female,39
sample_986.jpg,48,0.47712583,0.372788011,0.234039131,0.798227517,0.719869346,Other,57
sample_987.jpg,21,0.379582085,0.814293547,0.256022568,0.389275008,0.70074873,Female,53
sample_988.jpg,33,0.910381982,0.432152292,0.818943076,0.1868304,0.569064297,Other,37
sample_989.jpg,44,0.892149385,0.8343222,0.962185156,0.793943431,0.091627047,Male,56
sample_990.jpg,47,0.877649121,0.140402897,0.660111351,0.304463604,0.720573974,Female,57
sample_991.jpg,40,0.85976092,0.453010982,0.262110602,0.14083102,0.11046408,Other,52
sample_992.jpg,22,0.165006123,0.430621607,0.249193007,0.710022034,0.02310125,Other,45
sample_993.jpg,44,0.905231668,0.312095883,0.732572311,0.2945572,0.203593902,Female,37
sample_994.jpg,37,0.494021601,0.604497474,0.662178694,0.899340859,0.081332536,Female,47
sample_995.jpg,25,0.766852523,0.986051702,0.67459295,0.278864718,0.166926756,Female,38
sample_996.jpg,59,0.015843421,0.240185111,0.554815069,0.165881637,0.321290331,Male,59
sample_997.jpg,28,0.468498877,0.987691739,0.375577173,0.002413825,0.828349703,Female,49
sample_998.jpg,55,0.759959146,0.989600659,0.398162072,0.913790394,0.885093118,Other,32
sample_999.jpg,31,0.448374643,0.665066557,0.984000847,0.087268638,0.154120388,Male,18
sample_1000.jpg,31,0.846707991,0.682915308,0.721356465,0.493099914,0.805267157,Male,25
sample_1001.jpg,46,0.347905505,0.645834863,0.575458367,0.398523809,0.343437919,Other,24
sample_1002.jpg,59,0.12700419,0.948569356,0.869676023,0.604746568,0.059110204,Male,24
sample_1003.jpg,27,0.834130376,0.526734601,0.621504975,0.184224429,0.665311932,Other,47
sample_1004.jpg,51,0.597246749,0.753374767,0.038485003,0.93152007,0.915266445,Female,48
sample_1005.jpg,21,0.378356685,0.218398487,0.860226092,0.77002562,0.081339669,Female,19
sample_1006.jpg,46,0.332653537,0.878546559,0.777303323,0.79234291,0.787067823,Other,40
sample_1007.jpg,48,0.672903121,0.209874495,0.278129881,0.497366948,0.576313853,Female,31
sample_1008.jpg,58,0.257657227,0.113631664,0.088702145,0.75450371,0.169861204,Male,50
sample_1009.jpg,26,0.044189227,0.12122489,0.864523258,0.150430377,0.843379206,Male,23
sample_1010.jpg,12,0.098657197,0.588204953,0.868913106,0.062500077,0.540223089,Male,51
sample_1011.jpg,52,0.865196912,0.019312447,0.385163282,0.737579557,0.15506881,Female,21
sample_1012.jpg,15,0.244445972,0.47622679,0.452761112,0.762089323,0.16750334,Female,34
sample_1013.jpg,32,0.848004946,0.062182898,0.585157952,0.846649668,0.438679279,Male,48
sample_1014.jpg,27,0.080615404,0.030356573,0.765979697,0.906055416,0.696576417,Female,42
sample_1015.jpg,20,0.108097885,0.736808724,0.484388688,0.672758068,0.937300776,Female,37
sample_1016.jpg,60,0.526527172,0.471433201,0.267246839,0.186927752,0.226677009,Other,35
sample_1017.jpg,51,0.664164425,0.838446648,0.465692131,0.015157389,0.11932059,Male,60
sample_1018.jpg,40,0.986069269,0.400513821,0.796217209,0.571886973,0.576259645,Male,47
sample_1019.jpg,16,0.946925466,0.074496022,0.246022041,0.399325638,0.208871757,Female,59
sample_1020.jpg,53,0.781787011,0.775995029,0.719151631,0.297904542,0.757876832,Other,40
sample_1021.jpg,39,3.72E-05,0.740617793,0.693035139,0.945933313,0.223926157,Other,48
sample_1022.jpg,29,0.031712302,0.329843601,0.325002983,0.848999337,0.853841751,Male,29
sample_1023.jpg,20,0.864823034,0.435825555,0.567416563,0.764066288,0.97070735,Female,46
sample_1024.jpg,17,0.556023946,0.838506145,0.113296399,0.434596303,0.46620595,Female,48
sample_1025.jpg,31,0.719405193,0.062812531,0.821858953,0.121962114,0.592852662,Other,21
sample_1026.jpg,41,0.754570417,0.639008365,0.508596333,0.916217425,0.078578577,Male,25
sample_1027.jpg,30,0.445754336,0.209700898,0.461656641,0.829156413,0.861845295,Other,46
sample_1028.jpg,49,0.622571595,0.260319445,0.162021664,0.189015795,0.326919286,Male,40
sample_1029.jpg,10,0.477857242,0.989335441,0.559761598,0.089092589,0.846392911,Male,53
sample_1030.jpg,10,0.572593382,0.282498095,0.199031089,0.348780287,0.779857405,Male,22
sample_1031.jpg,56,0.486803048,0.587739051,0.057974024,0.051577619,0.91224926,Other,37
sample_1032.jpg,19,0.302839143,0.120680995,0.593971324,0.251204732,0.143568844,Other,49
sample_1033.jpg,46,0.727261435,0.895778067,0.487138724,0.716807415,0.887663233,Other,46
sample_1034.jpg,23,0.963439453,0.13144283,0.870912532,0.94097956,0.585776847,Male,22
sample_1035.jpg,49,0.051393275,0.207875517,0.219466389,0.845630415,0.632118716,Male,38
sample_1036.jpg,34,0.9672269,0.33868407,0.754597623,0.200121299,0.110257076,Male,23
sample_1037.jpg,33,0.305916716,0.437395047,0.477146942,0.921074455,0.922217108,Male,40
sample_1038.jpg,49,0.786764838,0.395634877,0.052851709,0.565669062,0.68506064,Female,48
sample_1039.jpg,42,0.811807337,0.714849135,0.779275482,0.872537224,0.801951103,Other,59
sample_1040.jpg,23,0.604917278,0.3863016,0.209019192,0.578054026,0.754844446,Male,44
sample_1041.jpg,50,0.140047782,0.834614277,0.930196223,0.078106616,0.471857041,Other,53
sample_1042.jpg,20,0.059421688,0.157138498,0.641468283,0.661221458,0.831931167,Other,38
sample_1043.jpg,19,0.583126265,0.953892958,0.28027403,0.595655728,0.66546071,Female,21
sample_1044.jpg,15,0.606389097,0.661670116,0.687051658,0.648134222,0.17227942,Male,20
sample_1045.jpg,24,0.756573895,0.837890023,0.52942377,0.455609654,0.697008897,Other,56
sample_1046.jpg,56,0.111194359,0.469671046,0.16397122,0.829271014,0.303476802,Other,37
sample_1047.jpg,28,0.601421571,0.934466165,0.606524152,0.416307375,0.518701292,Female,23
sample_1048.jpg,24,0.372784226,0.284302923,0.256691064,0.435650976,0.271765652,Male,40
sample_1049.jpg,45,0.204548732,0.278625844,0.066503098,0.820909069,0.027114879,Male,51
sample_1050.jpg,17,0.053386622,0.906077982,0.243649416,0.168837702,0.770931847,Female,57
sample_1051.jpg,50,0.440987917,0.487847461,0.477826582,0.383693602,0.839592208,Female,28
sample_1052.jpg,16,0.600941732,0.452814186,0.994425214,0.86218831,0.311234027,Other,45
sample_1053.jpg,24,0.136644052,0.044307313,0.383782368,0.48468573,0.94173206,Male,21
sample_1054.jpg,23,0.096287642,0.71095277,0.812549482,0.332472193,0.531101935,Other,44
sample_1055.jpg,51,0.321758472,0.099860683,0.632130945,0.858027901,0.032179241,Male,24
sample_1056.jpg,44,0.560839079,0.756465338,0.041225651,0.953418052,0.129082111,Male,47
sample_1057.jpg,30,0.252828949,0.008084135,0.5551857,0.584563473,0.419770343,Male,29
sample_1058.jpg,24,0.184013059,0.43125083,0.892220857,0.790811532,0.341986366,Male,56
sample_1059.jpg,54,0.910147242,0.935622614,0.70015933,0.062342828,0.783697616,Female,29
sample_1060.jpg,34,0.078279049,0.530644598,0.187677976,0.434991211,0.657801193,Female,18
sample_1061.jpg,34,0.188494023,0.571116931,0.152444391,0.705818033,0.864781379,Female,19
sample_1062.jpg,48,0.326530842,0.064432337,0.3841254,0.204689877,0.372941665,Male,34
sample_1063.jpg,44,0.556750803,0.310362387,0.396337747,0.243069417,0.044598375,Female,18
sample_1064.jpg,55,0.276455605,0.192915969,0.611600477,0.731202838,0.82320286,Other,33
sample_1065.jpg,51,0.852588399,0.375314307,0.493737033,0.525435686,0.190440072,Other,41
sample_1066.jpg,11,0.336711951,0.898201416,0.057689683,0.536961675,0.372848193,Male,43
sample_1067.jpg,36,0.807213215,0.06931357,0.388083277,0.649328843,0.910193,Female,50
sample_1068.jpg,36,0.583343883,0.412929083,0.313503346,0.743941963,0.111738262,Female,59
sample_1069.jpg,43,0.696421932,0.648824667,0.747560167,0.655596075,0.946707346,Female,18
sample_1070.jpg,30,0.538648562,0.560688636,0.682244032,0.329552667,0.045439051,Male,21
sample_1071.jpg,12,0.483690023,0.297298113,0.452944871,0.840410755,0.51564268,Female,40
sample_1072.jpg,25,0.365218824,0.083134561,0.830989819,0.685231223,0.951313535,Other,38
sample_1073.jpg,18,0.056223984,0.815936292,0.01172989,0.547615957,0.822363726,Other,53
sample_1074.jpg,41,0.240354344,0.938068898,0.172035043,0.515621269,0.126221075,Male,41
sample_1075.jpg,31,0.554352341,0.528779661,0.890394774,0.544912559,0.533227756,Other,49
sample_1076.jpg,39,0.910664055,0.332862128,0.013749981,0.045965256,0.45208491,Other,39
sample_1077.jpg,48,0.188415866,0.143485502,0.661695137,0.645767224,0.966353596,Female,23
sample_1078.jpg,18,0.261862616,0.116477496,0.892169026,0.37958811,0.890196069,Female,34
sample_1079.jpg,21,0.639453922,0.80790638,0.86944768,0.108228776,0.676112306,Male,29
sample_1080.jpg,35,0.76829857,0.682047662,0.812102267,0.871516752,0.587183306,Male,45
sample_1081.jpg,51,0.480944805,0.072664843,0.127947349,0.483590637,0.723230951,Male,50
sample_1082.jpg,30,0.442256488,0.31080623,0.6586525,0.891925004,0.259594661,Other,52
sample_1083.jpg,25,0.50376247,0.570886521,0.485470198,0.322970683,0.693340173,Male,28
sample_1084.jpg,20,0.61337714,0.987657101,0.419994161,0.209964509,0.437551456,Male,29
sample_1085.jpg,40,0.535620263,0.898820957,0.442721258,0.792396647,0.163985383,Male,50
sample_1086.jpg,59,0.635023893,0.926262176,0.023704075,0.429512612,0.893938304,Female,47
sample_1087.jpg,17,0.40781517,0.921246756,0.99653517,0.843852572,0.807388081,Male,41
sample_1088.jpg,55,0.395190982,0.18835119,0.459227755,0.08585396,0.25054647,Other,58
sample_1089.jpg,38,0.174841976,0.396837462,0.599222458,0.396555529,0.914381338,Female,50
sample_1090.jpg,47,0.950540761,0.989693849,0.691190183,0.63502349,0.545850744,Female,36
sample_1091.jpg,29,0.271493989,0.254480515,0.040116261,0.058328647,0.506459475,Other,58
sample_1092.jpg,39,0.525632761,0.633974597,0.682506977,0.676683575,0.119722443,Male,27
sample_1093.jpg,19,0.092754189,0.651949395,0.749136151,0.379527071,0.929533206,Female,19
sample_1094.jpg,60,0.908142135,0.430656582,0.892862814,0.732823108,0.614080686,Other,33
sample_1095.jpg,51,0.945293319,0.110194901,0.4046342,0.916749931,0.587051478,Female,43
sample_1096.jpg,19,0.642943043,0.28077931,0.54342802,0.890674975,0.40282928,Other,45
sample_1097.jpg,56,0.992060841,0.614626649,0.390898693,0.754582377,0.47663065,Female,57
sample_1098.jpg,45,0.393389738,0.642136275,0.534488581,0.345548893,0.48391445,Other,26
sample_1099.jpg,19,0.543116669,0.074982213,0.962778277,0.912829288,0.253506781,Male,56
sample_1100.jpg,44,0.426254452,0.738897856,0.828063657,0.956427023,0.185887364,Female,36
sample_1101.jpg,15,0.495668798,0.270578405,0.056142617,0.25960383,0.191124798,Female,21
sample_1102.jpg,43,0.89928287,0.267048529,0.076422414,0.001947127,0.045935323,Other,59
sample_1103.jpg,20,0.115294406,0.316180205,0.128319269,0.505081233,0.366355873,Female,49
sample_1104.jpg,38,0.894902725,0.2448188,0.855799762,0.124331617,0.612089898,Female,54
sample_1105.jpg,45,0.836104954,0.194241079,0.468579525,0.329224995,0.028203703,Male,29
sample_1106.jpg,39,0.821238817,0.34294771,0.60536213,0.882428092,0.597779182,Female,25
sample_1107.jpg,31,0.519060375,0.870042136,0.095762442,0.129685913,0.703460516,Female,54
sample_1108.jpg,12,0.98984652,0.035552768,0.336140345,0.542008461,0.646125377,Male,51
sample_1109.jpg,30,0.927362805,0.755800149,0.995661298,0.845652185,0.857929816,Male,48
sample_1110.jpg,27,0.607208008,0.420641587,0.394281868,0.178149733,0.454350667,Male,43
sample_1111.jpg,22,0.652146477,0.52736966,0.697344413,0.545368534,0.948644478,Other,43
sample_1112.jpg,51,0.481305275,0.597826005,0.705667004,0.435991967,0.376530286,Male,19
sample_1113.jpg,50,0.828601813,0.23817589,0.553750826,0.17986028,0.380414772,Male,32
sample_1114.jpg,10,0.498682111,0.935926805,0.595657968,0.321301193,0.884370683,Female,49
sample_1115.jpg,48,0.772653642,0.325062278,0.674150715,0.028220044,0.507076069,Other,39
sample_1116.jpg,44,0.999516905,0.476464059,0.524111257,0.074555239,0.055618076,Other,40
sample_1117.jpg,43,0.691691795,0.043473494,0.408990104,0.796931496,0.798008576,Female,25
sample_1118.jpg,59,0.306432471,0.638875184,0.714542182,0.323541071,0.738235984,Other,55
sample_1119.jpg,41,0.306363013,0.213326988,0.956511453,0.393587714,0.27208881,Male,51
sample_1120.jpg,49,0.66286906,0.199207057,0.287946213,0.675332154,0.048640568,Other,20
sample_1121.jpg,12,0.308854705,0.997846257,0.286818933,0.811424196,0.041061675,Other,35
sample_1122.jpg,23,0.047807489,0.664201892,0.597283344,0.460400084,0.073771099,Female,35
sample_1123.jpg,36,0.814113511,0.347259882,0.254280066,0.873751725,0.921494036,Female,31
sample_1124.jpg,56,0.906030605,0.634989811,0.782989731,0.757913511,0.874232679,Male,38
sample_1125.jpg,12,0.392938279,0.876404565,0.186874354,0.970957055,0.316133083,Male,37
sample_1126.jpg,43,0.179452651,0.527573358,0.228500712,0.904327545,0.614957552,Other,36
sample_1127.jpg,20,0.479661705,0.731958354,0.572665172,0.746359431,0.414841972,Female,24
sample_1128.jpg,17,0.028151699,0.877680749,0.894237108,0.818891023,0.88377614,Female,52
sample_1129.jpg,18,0.493548299,0.093414934,0.248814501,0.411358569,0.859324745,Male,53
sample_1130.jpg,58,0.695529168,0.567076854,0.862194239,0.840309363,0.372016745,Female,24
sample_1131.jpg,48,0.122049529,0.471638631,0.796980325,0.541070412,0.065665319,Other,29
sample_1132.jpg,51,0.513757012,0.876539543,0.185655114,0.774581866,0.198257098,Female,57
sample_1133.jpg,17,0.221750029,0.757814528,0.546976084,0.026637717,0.624811964,Female,29
sample_1134.jpg,23,0.070576096,0.864445417,0.970394067,0.4342288,0.246236874,Female,60
sample_1135.jpg,18,0.034021507,0.99693127,0.233891404,0.710467176,0.76786706,Female,28
sample_1136.jpg,51,0.530817286,0.537645091,0.748659311,0.074558012,0.890672034,Female,24
sample_1137.jpg,57,0.414489266,0.20823211,0.768441363,0.026424153,0.418929035,Male,23
sample_1138.jpg,22,0.602810383,0.248756253,0.718307524,0.361667863,0.961337347,Other,58
sample_1139.jpg,37,0.960167402,0.655733746,0.471764503,0.533499771,0.260453839,Male,27
sample_1140.jpg,29,0.650276114,0.880746695,0.018263411,0.241071973,0.789376671,Female,20
sample_1141.jpg,32,0.379405869,0.168616421,0.030431896,0.190902784,0.878918044,Other,51
sample_1142.jpg,53,0.472176915,0.872129934,0.924160534,0.562853782,0.385783842,Other,22
sample_1143.jpg,10,0.417263418,0.419550604,0.874690057,0.860862236,0.895049603,Male,59
sample_1144.jpg,43,0.609562308,0.883467779,0.979832036,0.399391354,0.869297049,Female,23
sample_1145.jpg,45,0.24267259,0.725864115,0.506446474,0.4388521,0.035600232,Other,29
sample_1146.jpg,46,0.749958075,0.71807161,0.760907968,0.269102652,0.142137569,Female,48
sample_1147.jpg,19,0.964740794,0.486661074,0.731085837,0.135685377,0.909058981,Other,39
sample_1148.jpg,10,0.215626029,0.354016523,0.246423806,0.781875599,0.556746248,Male,59
sample_1149.jpg,12,0.847461562,0.150956289,0.92821145,0.24934444,0.176232027,Male,54
sample_1150.jpg,23,0.12522033,0.097907479,0.404862039,0.637002282,0.165523668,Male,53
sample_1151.jpg,51,0.827166758,0.595043159,0.40838573,0.235104606,0.093685601,Other,35
sample_1152.jpg,46,0.666073206,0.625968143,0.329813622,0.013192259,0.531979097,Female,35
sample_1153.jpg,16,0.983172056,0.5310011,0.57702569,0.24810914,0.540767309,Other,39
sample_1154.jpg,33,0.88708053,0.702659788,0.386167506,0.425368593,0.669182859,Female,40
sample_1155.jpg,17,0.168493302,0.058206322,0.091342486,0.706151044,0.225944452,Male,39
sample_1156.jpg,33,0.020518364,0.339752225,0.748955148,0.279917148,0.208541215,Male,58
sample_1157.jpg,52,0.840087404,0.898219002,0.549984158,0.064681406,0.594339851,Male,44
sample_1158.jpg,20,0.667092928,0.635521439,0.918403874,0.395967797,0.900532095,Male,39
sample_1159.jpg,25,0.385700819,0.459809635,0.399242209,0.986154803,0.762166202,Female,60
sample_1160.jpg,50,0.974344024,0.393625946,0.113455982,0.322755393,0.233760492,Other,30
sample_1161.jpg,55,0.139894716,0.23978886,0.321690964,0.756981266,0.56479149,Female,44
sample_1162.jpg,15,0.958201936,0.144857008,0.382328766,0.053337268,0.93883879,Female,36
sample_1163.jpg,51,0.053732153,0.880786869,0.208967204,0.912093884,0.345940444,Other,42
sample_1164.jpg,21,0.954033736,0.774436131,0.984585207,0.456313833,0.134916539,Other,59
sample_1165.jpg,22,0.426936635,0.363114067,0.874321449,0.069376063,0.859686662,Male,51
sample_1166.jpg,51,0.150488991,0.087436741,0.522339455,0.472593671,0.162058068,Female,20
sample_1167.jpg,41,0.327141597,0.076178426,0.367635455,0.53623762,0.036424935,Male,59
sample_1168.jpg,52,0.526682972,0.026512494,0.338327994,0.015477781,0.987125439,Female,37
sample_1169.jpg,54,0.145694345,0.825741838,0.506930088,0.19147839,0.024057075,Other,43
sample_1170.jpg,28,0.610288379,0.935918064,0.507007234,0.994190847,0.728192348,Other,57
sample_1171.jpg,45,0.522825429,0.438598646,0.834576799,0.213918338,0.175370451,Other,35
sample_1172.jpg,48,0.532022025,0.31939222,0.022253082,0.277122725,0.118854554,Male,46
sample_1173.jpg,31,0.848908701,0.391581037,0.143501082,0.218140812,0.378064377,Male,48
sample_1174.jpg,20,0.278490639,0.590765689,0.636315313,0.588943968,0.194136547,Female,20
sample_1175.jpg,38,0.339439008,0.735563073,0.946988241,0.470866215,0.268887638,Other,21
sample_1176.jpg,54,0.905325181,0.762634239,0.511431307,0.190103119,0.020145003,Male,24
sample_1177.jpg,16,0.885462855,0.09505009,0.169238513,0.08921468,0.682354191,Male,56
sample_1178.jpg,35,0.099349475,0.816270693,0.221577757,0.508433607,0.64025229,Male,39
sample_1179.jpg,23,0.036368697,0.960453615,0.822215775,0.059601949,0.573546323,Other,30
sample_1180.jpg,48,0.836101128,0.044124663,0.385381101,0.702315528,0.432147524,Male,18
sample_1181.jpg,44,0.736249029,0.610205965,0.77289982,0.839749011,0.684196588,Other,27
sample_1182.jpg,22,0.490270302,0.966967652,0.069305274,0.788696989,0.540802068,Other,44
sample_1183.jpg,29,0.088170029,0.662890946,0.160617348,0.802159905,0.778799095,Other,54
sample_1184.jpg,34,0.443191342,0.216708238,0.798813365,0.976728585,0.917120702,Male,48
sample_1185.jpg,12,0.087710536,0.488470225,0.883813571,0.803562431,0.118626679,Other,54
sample_1186.jpg,14,0.514509306,0.029093145,0.327803584,0.061577925,0.212139689,Male,58
sample_1187.jpg,48,0.61174368,0.97827099,0.807223297,0.420495377,0.563113381,Other,42
sample_1188.jpg,44,0.307018597,0.526293384,0.209498885,0.265912702,0.761353155,Female,28
sample_1189.jpg,30,0.013468481,0.597224321,0.302809871,0.964912013,0.893518592,Other,56
sample_1190.jpg,35,0.059362941,0.494863497,0.752381441,0.961068985,0.827499448,Female,43
sample_1191.jpg,11,0.780080362,0.892665661,0.225876631,0.764494742,0.838599156,Other,49
sample_1192.jpg,47,0.57548926,0.424399246,0.245932727,0.88298633,0.655828455,Female,58
sample_1193.jpg,46,0.98297166,0.828372428,0.556641287,0.801193612,0.181193226,Other,50
sample_1194.jpg,24,0.46359675,0.285058842,0.50321497,0.34855568,0.900505281,Other,37
sample_1195.jpg,27,0.404185787,0.782543582,0.613264779,0.089792383,0.857701738,Female,53
sample_1196.jpg,31,0.931625512,0.960693319,0.3325671,0.70656332,0.569683246,Female,51
sample_1197.jpg,21,0.274393972,0.593348387,0.848076917,0.877790001,0.593308799,Female,52
sample_1198.jpg,58,0.178636561,0.509597289,0.192010488,0.790157488,0.720954251,Female,26
sample_1199.jpg,28,0.43904889,0.138026989,0.391816491,0.690952841,0.150266055,Female,44
sample_1200.jpg,34,0.116570616,0.672906384,0.609487578,0.177098352,0.534954542,Female,24
sample_1201.jpg,50,0.949719027,0.748306663,0.340192212,0.89716655,0.998537043,Other,25
sample_1202.jpg,29,0.693683506,0.028734686,0.894895529,0.49326469,0.393989388,Other,26
sample_1203.jpg,30,0.083457457,0.214452919,0.439022903,0.889817037,0.842779218,Male,55
sample_1204.jpg,54,0.870648733,0.676672092,0.794317074,0.919592197,0.373879634,Male,36
sample_1205.jpg,48,0.455660302,0.674322517,0.814924373,0.776265946,0.746323671,Female,54
